Title,Alternative Title,Description,Language,Creator,Title Source,Resource Class,Keyword,Date Issued,Temporal Coverage,Date Range,Spatial Coverage,Bounding Box,Resource Type,Format,Information,Download,ID,Identifier,Provider,Code,Member Of,Is Part Of,Rights,Accrual Method,Date Accessioned,Access Rights
Historical - ccgisdata - Parcel [Illinois--Cook County] {2006},Historical - ccgisdata - Parcel 2006,The Parcel 2006 feature contains tax parcel polygons for the 2006 property tax assessment at the County. This feature reflects tax parcel polygons as they existed from 1/1/2006 through 12/31/2006. Each parcel is uniquely identified with a Property Index Number (PIN).,eng,datacatalog.cookcountyil.gov,Illinois--Cook County,Datasets,GIS/Maps,2016-03-10,2006,2006-2006,Illinois--Cook County|Illinois,"-88.26351,41.46952,-87.52405,42.15429",Vector data,Shapefile,https://datacatalog.cookcountyil.gov/d/r5e4-5wi6,https://datacatalog.cookcountyil.gov/api/geospatial/r5e4-5wi6?method=export&format=Original,socrata-r5e4-5wi6,https://datacatalog.cookcountyil.gov/d/r5e4-5wi6,Cook County Open Data,12b-17031-2,ba5cc745-21c5-4ae9-954b-72dd8db6815a,12b-17031-2,,Socrata,2023-03-20,Public
Historical - ccgisdata - Parcel [Illinois--Cook County] {2007},Historical - ccgisdata - Parcel 2007,The Parcel 2007 feature contains tax parcel polygons for the 2007 property tax assessment at the County. This feature reflects tax parcel polygons as they existed from 1/1/2007 through 12/31/2007. Each parcel is uniquely identified with a Property Index Number (PIN).,eng,datacatalog.cookcountyil.gov,Illinois--Cook County,Datasets,GIS/Maps,2016-03-10,2007,2007-2007,Illinois--Cook County|Illinois,"-88.26351,41.46952,-87.52405,42.15429",Vector data,Shapefile,https://datacatalog.cookcountyil.gov/d/mvxv-d4di,https://datacatalog.cookcountyil.gov/api/geospatial/mvxv-d4di?method=export&format=Original,socrata-mvxv-d4di,https://datacatalog.cookcountyil.gov/d/mvxv-d4di,Cook County Open Data,12b-17031-2,ba5cc745-21c5-4ae9-954b-72dd8db6815a,12b-17031-2,,Socrata,2023-03-20,Public
Historical - ccgisdata - Parcel [Illinois--Cook County] {2008},Historical - ccgisdata - Parcel 2008,The Parcel 2008 feature contains tax parcel polygons for the 2008 property tax assessment at the County. This feature reflects tax parcel polygons as they existed from 1/1/2008 through 12/31/2008. Each parcel is uniquely identified with a Property Index Number (PIN).,eng,datacatalog.cookcountyil.gov,Illinois--Cook County,Datasets,GIS/Maps,2016-03-10,2008,2008-2008,Illinois--Cook County|Illinois,"-88.26351,41.46952,-87.52405,42.15429",Vector data,Shapefile,https://datacatalog.cookcountyil.gov/d/54r5-cenp,https://datacatalog.cookcountyil.gov/api/geospatial/54r5-cenp?method=export&format=Original,socrata-54r5-cenp,https://datacatalog.cookcountyil.gov/d/54r5-cenp,Cook County Open Data,12b-17031-2,ba5cc745-21c5-4ae9-954b-72dd8db6815a,12b-17031-2,,Socrata,2023-03-20,Public
Historical - ccgisdata - ESRI Chicago Bldg Footprints [Illinois--Cook County] {2008},Historical - ccgisdata - ESRI Chicago Bldg Footprints 2008,"Building Footprints based off data from 2008 for the buildings and 2010 vintage for UV SAL buildings in Cook County that are outside of the Chicago Open Data (which is various dates as collected) 2008 Cook County Lidar, UVM Spatial Analysis Lab 2010 Chicago Regional Land Cover (2008 Lidar building footprints were extracted using Esri software and UVM Spatial Analysis Lab building footprints were extracted/regularized using Esri software).",eng,datacatalog.cookcountyil.gov,Illinois--Cook County,Datasets,GIS/Maps,2017-10-19,2008,2008-2008,Illinois--Cook County|Illinois,"-88.26351,41.46952,-87.52405,42.15429",Vector data,Shapefile,https://datacatalog.cookcountyil.gov/d/7n8x-uj9u,https://datacatalog.cookcountyil.gov/api/geospatial/7n8x-uj9u?method=export&format=Original,socrata-7n8x-uj9u,https://datacatalog.cookcountyil.gov/d/7n8x-uj9u,Cook County Open Data,12b-17031-2,ba5cc745-21c5-4ae9-954b-72dd8db6815a,12b-17031-2,,Socrata,2023-03-20,Public
Historical - ccgisdata - ESRI Suburban Cook Building Footprints [Illinois--Cook County] {2008},Historical - ccgisdata - ESRI Suburban Cook Building Footprints 2008,"Building Footprints based off data from 2008 for the buildings and 2010 vintage for UV SAL buildings in Cook County that are outside of the Chicago Open Data (which is various dates as collected) 2008 Cook County Lidar, UVM Spatial Analysis Lab 2010 Chicago Regional Land Cover (2008 Lidar building footprints were extracted using Esri software and UVM Spatial Analysis Lab building footprints were extracted/regularized using Esri software).",eng,datacatalog.cookcountyil.gov,Illinois--Cook County,Datasets,GIS/Maps,2017-10-19,2008,2008-2008,Illinois--Cook County|Illinois,"-88.26351,41.46952,-87.52405,42.15429",Vector data,Shapefile,https://datacatalog.cookcountyil.gov/d/dh3h-25vu,https://datacatalog.cookcountyil.gov/api/geospatial/dh3h-25vu?method=export&format=Original,socrata-dh3h-25vu,https://datacatalog.cookcountyil.gov/d/dh3h-25vu,Cook County Open Data,12b-17031-2,ba5cc745-21c5-4ae9-954b-72dd8db6815a,12b-17031-2,,Socrata,2023-03-20,Public
Historical - ccgisdata - Parcel [Illinois--Cook County] {2009},Historical - ccgisdata - Parcel 2009,The Parcel 2009 feature contains tax parcel polygons for the 2009 property tax assessment at the County. This feature reflects tax parcel polygons as they existed from 1/1/2009 through 12/31/2009. Each parcel is uniquely identified with a Property Index Number (PIN).,eng,datacatalog.cookcountyil.gov,Illinois--Cook County,Datasets,GIS/Maps,2016-03-10,2009,2009-2009,Illinois--Cook County|Illinois,"-88.26351,41.46952,-87.52405,42.15429",Vector data,Shapefile,https://datacatalog.cookcountyil.gov/d/5rc6-e9r6,https://datacatalog.cookcountyil.gov/api/geospatial/5rc6-e9r6?method=export&format=Original,socrata-5rc6-e9r6,https://datacatalog.cookcountyil.gov/d/5rc6-e9r6,Cook County Open Data,12b-17031-2,ba5cc745-21c5-4ae9-954b-72dd8db6815a,12b-17031-2,,Socrata,2023-03-20,Public
Historical - ccgisdata - Election Precinct Data [Illinois--Cook County] {2009},Historical - ccgisdata - Election Precinct Data 2009,"This data includes 2009 precincts used for all elections 2010 thru 2011. The purpose of the feature class is to describe and locate election precincts in Cook County, Illinois for general use by the public and business requirements of the Cook County Election Department, the Clerk's Office, and the Illinois Board of Elections.",eng,datacatalog.cookcountyil.gov,Illinois--Cook County,Datasets,GIS/Maps,2016-07-15,2009,2009-2009,Illinois--Cook County|Illinois,"-88.26351,41.46952,-87.52405,42.15429",Vector data,Shapefile,https://datacatalog.cookcountyil.gov/d/cj55-yk65,https://datacatalog.cookcountyil.gov/api/geospatial/cj55-yk65?method=export&format=Original,socrata-cj55-yk65,https://datacatalog.cookcountyil.gov/d/cj55-yk65,Cook County Open Data,12b-17031-2,ba5cc745-21c5-4ae9-954b-72dd8db6815a,12b-17031-2,,Socrata,2023-03-20,Public
Historical - ccgisdata - Board of Review District [Illinois--Cook County] {2010},Historical - ccgisdata - Board of Review District 2010,Board of Review District based on 2010 census.,eng,datacatalog.cookcountyil.gov,Illinois--Cook County,Datasets,GIS/Maps,2014-06-02,2010,2010-2010,Illinois--Cook County|Illinois,"-88.26351,41.46952,-87.52405,42.15429",Vector data,Shapefile,https://datacatalog.cookcountyil.gov/d/7iyt-i4z4,https://datacatalog.cookcountyil.gov/api/geospatial/7iyt-i4z4?method=export&format=Original,socrata-7iyt-i4z4,https://datacatalog.cookcountyil.gov/d/7iyt-i4z4,Cook County Open Data,12b-17031-2,ba5cc745-21c5-4ae9-954b-72dd8db6815a,12b-17031-2,,Socrata,2023-03-20,Public
Historical - ccgisdata - State Senate District [Illinois--Cook County] {2010},Historical - ccgisdata - State Senate District 2010,IL State Senate Districts based on Census 2010,eng,datacatalog.cookcountyil.gov,Illinois--Cook County,Datasets,GIS/Maps,2014-06-02,2010,2010-2010,Illinois--Cook County|Illinois,"-88.26351,41.46952,-87.52405,42.15429",Vector data,Shapefile,https://datacatalog.cookcountyil.gov/d/ezne-sr8y,https://datacatalog.cookcountyil.gov/api/geospatial/ezne-sr8y?method=export&format=Original,socrata-ezne-sr8y,https://datacatalog.cookcountyil.gov/d/ezne-sr8y,Cook County Open Data,12b-17031-2,ba5cc745-21c5-4ae9-954b-72dd8db6815a,12b-17031-2,,Socrata,2023-03-20,Public
Historical - ccgisdata - Parcel [Illinois--Cook County] {2010},Historical - ccgisdata - Parcel 2010,The Parcel 2010 feature contains tax parcel polygons for the 2010 property tax assessment at the County. This feature reflects tax parcel polygons as they existed from 1/1/2010 through 12/31/2010. Each parcel is uniquely identified with a Property Index Number (PIN).,eng,datacatalog.cookcountyil.gov,Illinois--Cook County,Datasets,GIS/Maps,2016-03-10,2010,2010-2010,Illinois--Cook County|Illinois,"-88.26351,41.46952,-87.52405,42.15429",Vector data,Shapefile,https://datacatalog.cookcountyil.gov/d/fgrb-v8fq,https://datacatalog.cookcountyil.gov/api/geospatial/fgrb-v8fq?method=export&format=Original,socrata-fgrb-v8fq,https://datacatalog.cookcountyil.gov/d/fgrb-v8fq,Cook County Open Data,12b-17031-2,ba5cc745-21c5-4ae9-954b-72dd8db6815a,12b-17031-2,,Socrata,2023-03-20,Public
Historical - ccgisdata - State Representative District [Illinois--Cook County] {2010},Historical - ccgisdata - State Representative District 2010,IL State Representative Districts based on Census 2010,eng,datacatalog.cookcountyil.gov,Illinois--Cook County,Datasets,GIS/Maps,2014-06-02,2010,2010-2010,Illinois--Cook County|Illinois,"-88.26351,41.46952,-87.52405,42.15429",Vector data,Shapefile,https://datacatalog.cookcountyil.gov/d/gsew-ir9y,https://datacatalog.cookcountyil.gov/api/geospatial/gsew-ir9y?method=export&format=Original,socrata-gsew-ir9y,https://datacatalog.cookcountyil.gov/d/gsew-ir9y,Cook County Open Data,12b-17031-2,ba5cc745-21c5-4ae9-954b-72dd8db6815a,12b-17031-2,,Socrata,2023-03-20,Public
Historical - ccgisdata - Congressional District [Illinois--Cook County] {2010},Historical - ccgisdata - Congressional District 2010,U.S. Congressional Districts based on Census 2010,eng,datacatalog.cookcountyil.gov,Illinois--Cook County,Datasets,GIS/Maps,2014-06-02,2010,2010-2010,Illinois--Cook County|Illinois,"-88.26351,41.46952,-87.52405,42.15429",Vector data,Shapefile,https://datacatalog.cookcountyil.gov/d/jh56-md8x,https://datacatalog.cookcountyil.gov/api/geospatial/jh56-md8x?method=export&format=Original,socrata-jh56-md8x,https://datacatalog.cookcountyil.gov/d/jh56-md8x,Cook County Open Data,12b-17031-2,ba5cc745-21c5-4ae9-954b-72dd8db6815a,12b-17031-2,,Socrata,2023-03-20,Public
Boundaries - Census Tracts - [Illinois--Chicago] {2010},Boundaries - Census Tracts - 2010,"Census tract boundaries in Chicago. The data can be viewed on the Chicago Data Portal with a web browser. However, to view or use the files outside of a web browser, you will need to use compression software and special GIS software, such as ESRI ArcGIS (shapefile) or Google Earth (KML or KMZ), is required.",eng,data.cityofchicago.org,Illinois--Chicago,Datasets,Facilities&GeographicBoundaries,2013-05-23,2010,2010-2010,Illinois--Chicago|Illinois,"-87.940101,41.643919,-87.523984,42.023022",Vector data,Shapefile,https://data.cityofchicago.org/d/5jrd-6zik,https://data.cityofchicago.org/api/geospatial/5jrd-6zik?method=export&format=Original,socrata-5jrd-6zik,https://data.cityofchicago.org/d/5jrd-6zik,City of Chicago Data Portal,12c-01,ba5cc745-21c5-4ae9-954b-72dd8db6815a,12c-01,,Socrata,2023-03-20,Public
Boundaries - Census Blocks - [Illinois--Chicago] {2010},Boundaries - Census Blocks - 2010,"2010 Census block boundaries clipped to Chicago. The data can be viewed on the Chicago Data Portal with a web browser. However, to view or use the files outside of a web browser, you will need to use compression software and special GIS software, such as ESRI ArcGIS (shapefile) or Google Earth (KML or KMZ), is required.",eng,data.cityofchicago.org,Illinois--Chicago,Datasets,Facilities&GeographicBoundaries,2013-05-23,2010,2010-2010,Illinois--Chicago|Illinois,"-87.940101,41.643919,-87.523984,42.023022",Vector data,Shapefile,https://data.cityofchicago.org/d/mfzt-js4n,https://data.cityofchicago.org/api/geospatial/mfzt-js4n?method=export&format=Original,socrata-mfzt-js4n,https://data.cityofchicago.org/d/mfzt-js4n,City of Chicago Data Portal,12c-01,ba5cc745-21c5-4ae9-954b-72dd8db6815a,12c-01,,Socrata,2023-03-20,Public
Boundaries - Ward Precincts () [Illinois--Chicago] {2010},Boundaries - Ward Precincts (2010),"Ward precincts, which function as local election districts to determine the polling places for voters, based on their addresses. Precincts are based on U.S. Census Bureau blocks. These precincts were used in 2010.",eng,data.cityofchicago.org,Illinois--Chicago,Datasets,Facilities&GeographicBoundaries,2016-05-05,2010,2010-2010,Illinois--Chicago|Illinois,"-87.940101,41.643919,-87.523984,42.023022",Vector data,Shapefile,https://data.cityofchicago.org/d/tt8i-6jyx,https://data.cityofchicago.org/api/geospatial/tt8i-6jyx?method=export&format=Original,socrata-tt8i-6jyx,https://data.cityofchicago.org/d/tt8i-6jyx,City of Chicago Data Portal,12c-01,ba5cc745-21c5-4ae9-954b-72dd8db6815a,12c-01,,Socrata,2023-03-20,Public
Historical - ccgisdata - Parcel [Illinois--Cook County] {2011},Historical - ccgisdata - Parcel 2011,The Parcel 2011 feature contains tax parcel polygons for the 2011 property tax assessment at the County. This feature reflects tax parcel polygons as they existed from 1/1/2011 through 12/31/2011. Each parcel is uniquely identified with a Property Index Number (PIN).,eng,datacatalog.cookcountyil.gov,Illinois--Cook County,Datasets,GIS/Maps,2016-03-10,2011,2011-2011,Illinois--Cook County|Illinois,"-88.26351,41.46952,-87.52405,42.15429",Vector data,Shapefile,https://datacatalog.cookcountyil.gov/d/9u3u-ac9c,https://datacatalog.cookcountyil.gov/api/geospatial/9u3u-ac9c?method=export&format=Original,socrata-9u3u-ac9c,https://datacatalog.cookcountyil.gov/d/9u3u-ac9c,Cook County Open Data,12b-17031-2,ba5cc745-21c5-4ae9-954b-72dd8db6815a,12b-17031-2,,Socrata,2023-03-20,Public
Historical - ccgisdata - Election Precinct Data [Illinois--Cook County] {2011},Historical - ccgisdata - Election Precinct Data 2011,"This data includes 2011 precincts used for all elections 2012 thru 2015. The purpose of the feature class is to describe and locate election precincts in Cook County, Illinois for general use by the public and business requirements of the Cook County Election Department, the Clerk's Office, and the Illinois Board of Elections.",eng,datacatalog.cookcountyil.gov,Illinois--Cook County,Datasets,GIS/Maps,2016-07-15,2011,2011-2011,Illinois--Cook County|Illinois,"-88.26351,41.46952,-87.52405,42.15429",Vector data,Shapefile,https://datacatalog.cookcountyil.gov/d/trqg-itvx,https://datacatalog.cookcountyil.gov/api/geospatial/trqg-itvx?method=export&format=Original,socrata-trqg-itvx,https://datacatalog.cookcountyil.gov/d/trqg-itvx,Cook County Open Data,12b-17031-2,ba5cc745-21c5-4ae9-954b-72dd8db6815a,12b-17031-2,,Socrata,2023-03-20,Public
Boundaries - Ward Precincts () - KML [Illinois--Chicago] {2011},Boundaries - Ward Precincts (2011) - KML,"Ward precincts, which function as local election districts, in Chicago. To view or use these files, compression software and special GIS software, such as ESRI ArcGIS, is required. To download, right-click the ""Download"" link above and choose ""Save link as.""",eng,data.cityofchicago.org,Illinois--Chicago,Datasets,Facilities&GeographicBoundaries,2011-08-01,2011,2011-2011,Illinois--Chicago|Illinois,"-87.940101,41.643919,-87.523984,42.023022",Vector data,Shapefile,https://data.cityofchicago.org/d/6evd-yiph,https://data.cityofchicago.org/download/6evd-yiph/application/zip,socrata-6evd-yiph,https://data.cityofchicago.org/d/6evd-yiph,City of Chicago Data Portal,12c-01,ba5cc745-21c5-4ae9-954b-72dd8db6815a,12c-01,,Socrata,2023-03-20,Public
Cook County - Highway Department - Construction Locations [Illinois--Chicago] {2011},Cook County - Highway Department - Construction Locations 2011,"Cook County Highway Department 2011 construction locations. To view or use these shapefiles, compression software and special GIS software, such as ESRI ArcGIS, is required.",eng,data.cityofchicago.org,Illinois--Chicago,Datasets,Transportation,2011-06-23,2011,2011-2011,Illinois--Chicago|Illinois,"-87.940101,41.643919,-87.523984,42.023022",Vector data,Shapefile,https://data.cityofchicago.org/d/b9nd-8mvs,https://data.cityofchicago.org/download/b9nd-8mvs/application/zip,socrata-b9nd-8mvs,https://data.cityofchicago.org/d/b9nd-8mvs,City of Chicago Data Portal,12c-01,ba5cc745-21c5-4ae9-954b-72dd8db6815a,12c-01,,Socrata,2023-03-20,Public
Boundaries - Ward Precincts () [Illinois--Chicago] {2011},Boundaries - Ward Precincts (2011),"Ward precincts, which function as local election districts, in Chicago. To view or use these files, compression software and special GIS software, such as ESRI ArcGIS, is required. To download, right-click the ""Download"" link above and choose ""Save link as.""",eng,data.cityofchicago.org,Illinois--Chicago,Datasets,Facilities&GeographicBoundaries,2011-08-01,2011,2011-2011,Illinois--Chicago|Illinois,"-87.940101,41.643919,-87.523984,42.023022",Vector data,Shapefile,https://data.cityofchicago.org/d/sgsc-bb4n,https://data.cityofchicago.org/download/sgsc-bb4n/application/zip,socrata-sgsc-bb4n,https://data.cityofchicago.org/d/sgsc-bb4n,City of Chicago Data Portal,12c-01,ba5cc745-21c5-4ae9-954b-72dd8db6815a,12c-01,,Socrata,2023-03-20,Public
Historical - ccgisdata - Elementary School Tax Dist [Illinois--Cook County] {2012},Historical - ccgisdata - Elementary School Tax Dist 2012,Elementary School Taxing Districts in Cook County,eng,datacatalog.cookcountyil.gov,Illinois--Cook County,Datasets,GIS/Maps,2014-03-10,2012,2012-2012,Illinois--Cook County|Illinois,"-88.26351,41.46952,-87.52405,42.15429",Vector data,Shapefile,https://datacatalog.cookcountyil.gov/d/6mxp-5tr3,https://datacatalog.cookcountyil.gov/api/geospatial/6mxp-5tr3?method=export&format=Original,socrata-6mxp-5tr3,https://datacatalog.cookcountyil.gov/d/6mxp-5tr3,Cook County Open Data,12b-17031-2,ba5cc745-21c5-4ae9-954b-72dd8db6815a,12b-17031-2,,Socrata,2023-03-20,Public
Historical - ccgisdata - Political Township [Illinois--Cook County] {2012},Historical - ccgisdata - Political Township 2012,Political Townships in Cook County,eng,datacatalog.cookcountyil.gov,Illinois--Cook County,Datasets,GIS/Maps,2014-04-10,2012,2012-2012,Illinois--Cook County|Illinois,"-88.26351,41.46952,-87.52405,42.15429",Vector data,Shapefile,https://datacatalog.cookcountyil.gov/d/8g58-nsrm,https://datacatalog.cookcountyil.gov/api/geospatial/8g58-nsrm?method=export&format=Original,socrata-8g58-nsrm,https://datacatalog.cookcountyil.gov/d/8g58-nsrm,Cook County Open Data,12b-17031-2,ba5cc745-21c5-4ae9-954b-72dd8db6815a,12b-17031-2,,Socrata,2023-03-20,Public
